glat	glng	gmap_color	gaddress	current_rent	current_assessment	assessment_to_rent_ratio	BaseValue_Year	lagov	screenshot
34.1407763	-118.1761039	#4b64d5	32 Annandale Rd, Pasadena, CA 91105, USA	5495.0	1417800.0	258.02	2022	https://portal.assessor.lacounty.gov/parceldetail/5715006033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/32_Annandale_Rd,_Pasadena,_CA_91105,_USA.png
33.8613184	-118.1368071	#8db0fe	5827 Pennswood Ave, Lakewood, CA 90712, USA	3300.0	386320.0	117.07	2012	https://portal.assessor.lacounty.gov/parceldetail/7168020018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/5827_Pennswood_Ave,_Lakewood,_CA_90712,_USA.png
33.8573379	-118.1305195	#86a9fc	5538 Premiere Ave, Lakewood, CA 90712, USA	3295.0	491187.0	149.07	2013	https://portal.assessor.lacounty.gov/parceldetail/7170002024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/5538_Premiere_Ave,_Lakewood,_CA_90712,_USA.png
33.7778155	-118.3900459	#c1d4f4	28202 Ridgepoint Ct, Rancho Palos Verdes, CA 90275, USA	4900.0	818565.0	167.05	2004	https://portal.assessor.lacounty.gov/parceldetail/7587002018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/28202_Ridgepoint_Ct,_Rancho_Palos_Verdes,_CA_90275,_USA.png
34.1743446	-118.6545085	#c12b30	24324 Hatteras St, Woodland Hills, CA 91367, USA	5850.0	126615.0	21.64	1975	https://portal.assessor.lacounty.gov/parceldetail/2046008023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/24324_Hatteras_St,_Woodland_Hills,_CA_91367,_USA.png
34.6630838	-118.200095	#799cf8	42933 Guyman Ave, Lancaster, CA 93536, USA	2595.0	199722.0	76.96	2015	https://portal.assessor.lacounty.gov/parceldetail/3110031040	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/42933_Guyman_Ave,_Lancaster,_CA_93536,_USA.png
34.6663658	-118.1844245	#6b8df0	43104 Lemonwood Dr, Lancaster, CA 93536, USA	2900.0	256564.0	88.47	2017	https://portal.assessor.lacounty.gov/parceldetail/3112024003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-30/43104_Lemonwood_Dr,_Lancaster,_CA_93536,_USA.png
34.1132929	-118.3851591	#b5cdfa	8718 Wonderland Park Ave, Los Angeles, CA 90046, USA	8500.0	1576209.0	185.44	2006	https://portal.assessor.lacounty.gov/parceldetail/5564012004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/8718_Wonderland_Park_Ave,_Los_Angeles,_CA_90046,_USA.png
34.161207	-118.6200749	#6485ec	22681 Cass Ave, Woodland Hills, CA 91364, USA	5800.0	845385.0	145.76	2018	https://portal.assessor.lacounty.gov/parceldetail/2075022020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/22681_Cass_Ave,_Woodland_Hills,_CA_91364,_USA.png
33.802455	-118.3229307	#bbd1f8	2304 246th St, Lomita, CA 90717, USA	3100.0	669873.0	216.09	2005	https://portal.assessor.lacounty.gov/parceldetail/7376010001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/2304_246th_St,_Lomita,_CA_90717,_USA.png
33.7877092	-118.3285016	#f7af91	25917 Hillworth Ave, Lomita, CA 90717, USA	4200.0	464425.0	110.58	1989	https://portal.assessor.lacounty.gov/parceldetail/7553021042	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/25917_Hillworth_Ave,_Lomita,_CA_90717,_USA.png
33.8777948	-118.373051	#80a3fa	2121 Curtis Ave, Redondo Beach, CA 90278, USA	6000.0	975592.0	162.6	2014	https://portal.assessor.lacounty.gov/parceldetail/4155010022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/2121_Curtis_Ave,_Redondo_Beach,_CA_90278,_USA.png
34.0334453	-118.8403103	#93b5fe	6280 Paseo Cyn Dr, Malibu, CA 90265, USA	14250.0	1600849.0	112.34	2011	https://portal.assessor.lacounty.gov/parceldetail/4469032006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/6280_Paseo_Cyn_Dr,_Malibu,_CA_90265,_USA.png
33.9030157	-118.3567782	#799cf8	4587 W 142nd St, Hawthorne, CA 90250, USA	3800.0	385822.0	101.53	2015	https://portal.assessor.lacounty.gov/parceldetail/4043026019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/4587_W_142nd_St,_Hawthorne,_CA_90250,_USA.png
34.1388414	-118.146286	#6b8df0	395 S Marengo Ave, Pasadena, CA 91101, USA	4500.0	257000.0	57.11	2017	https://portal.assessor.lacounty.gov/parceldetail/5722015025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/395_S_Marengo_Ave,_Pasadena,_CA_91101,_USA.png
34.400876	-118.5530082	#ead4c8	25872 Bellis Dr, Santa Clarita, CA 91355, USA	3600.0	351258.0	97.57	1996	https://portal.assessor.lacounty.gov/parceldetail/2861034075	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/25872_Bellis_Dr,_Santa_Clarita,_CA_91355,_USA.png
33.9629899	-118.323159	#4b64d5	2720 W 83rd St, Inglewood, CA 90305, USA	3850.0	775200.0	201.35	2022	https://portal.assessor.lacounty.gov/parceldetail/4010013019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-07/2720_W_83rd_St,_Inglewood,_CA_90305,_USA.png
34.0816726	-117.9704923	#f7b599	3831 Bresee Ave, Baldwin Park, CA 91706, USA	3350.0	314736.0	93.95	1990	https://portal.assessor.lacounty.gov/parceldetail/8553002030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-13/3831_Bresee_Ave,_Baldwin_Park,_CA_91706,_USA.png
33.8702697	-118.3594865	#6b8df0	1714 Ruxton Ln A, Redondo Beach, CA 90278, USA	4800.0	897987.0	187.08	2017	https://portal.assessor.lacounty.gov/parceldetail/4082012043	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/1714_Ruxton_Ln_A,_Redondo_Beach,_CA_90278,_USA.png
33.8598535	-118.3821007	#aec9fc	1726 Carlson Ln, Redondo Beach, CA 90278, USA	6750.0	1152534.0	170.75	2007	https://portal.assessor.lacounty.gov/parceldetail/4160010061	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/1726_Carlson_Ln,_Redondo_Beach,_CA_90278,_USA.png
34.0877339	-117.8228772	#80a3fa	1228 Cll Vistaso, San Dimas, CA 91773, USA	4200.0	722030.0	171.91	2014	https://portal.assessor.lacounty.gov/parceldetail/8396001005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/1228_Cll_Vistaso,_San_Dimas,_CA_91773,_USA.png
34.068855	-118.3819304	#f1ccb8	161 N Hamel Dr, Beverly Hills, CA 90211, USA	14500.0	1119065.0	77.18	1994	https://portal.assessor.lacounty.gov/parceldetail/4334010071	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/161_N_Hamel_Dr,_Beverly_Hills,_CA_90211,_USA.png
34.132201	-118.0619985	#d3dbe7	928 Portola Dr b, Arcadia, CA 91007, USA	2700.0	642173.0	237.84	2001	https://portal.assessor.lacounty.gov/parceldetail/5777035005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/928_Portola_Dr_b,_Arcadia,_CA_91007,_USA.png
33.877696	-118.3908649	#c12b30	1320 Curtis Ave, Manhattan Beach, CA 90266, USA	5500.0	91369.0	16.61	1975	https://portal.assessor.lacounty.gov/parceldetail/4168004005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/1320_Curtis_Ave,_Manhattan_Beach,_CA_90266,_USA.png
33.8728378	-118.1193534	#5e7de7	17604 Garden House Ln, Bellflower, CA 90706, USA	1950.0	618481.0	317.17	2019	https://portal.assessor.lacounty.gov/parceldetail/7161024006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/17604_Garden_House_Ln,_Bellflower,_CA_90706,_USA.png
34.0105985	-118.4623483	#f7bca1	1807 Pier Ave, Santa Monica, CA 90405, USA	9100.0	710928.0	78.12	1991	https://portal.assessor.lacounty.gov/parceldetail/4272004007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-14/1807_Pier_Ave,_Santa_Monica,_CA_90405,_USA.png
34.0156364	-118.3926564	#5875e1	4225 La Salle Ave, Culver City, CA 90232, USA	8400.0	1353481.0	161.13	2020	https://portal.assessor.lacounty.gov/parceldetail/4207025033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/4225_La_Salle_Ave,_Culver_City,_CA_90232,_USA.png
34.0126871	-118.4040121	#c1d4f4	4039 Lamarr Ave, Culver City, CA 90232, USA	6500.0	1093252.0	168.19	2004	https://portal.assessor.lacounty.gov/parceldetail/4208030030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/4039_Lamarr_Ave,_Culver_City,_CA_90232,_USA.png
34.0199355	-118.3924624	#c12b30	4145 Lafayette Pl, Culver City, CA 90232, USA	5900.0	111529.0	18.9	1975	https://portal.assessor.lacounty.gov/parceldetail/4207018009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/4145_Lafayette_Pl,_Culver_City,_CA_90232,_USA.png
33.7704033	-118.4195278	#455cce	408 Avenida Mirola, Palos Verdes Estates, CA 90274, USA	10000.0	2875000.0	287.5	2023	https://portal.assessor.lacounty.gov/parceldetail/7542018001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/408_Avenida_Mirola,_Palos_Verdes_Estates,_CA_90274,_USA.png
34.1644356	-118.2178684	#516ddb	925 Calle Del Pacifico, Glendale, CA 91208, USA	6295.0	1445037.0	229.55	2021	https://portal.assessor.lacounty.gov/parceldetail/5663032057	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/925_Calle_Del_Pacifico,_Glendale,_CA_91208,_USA.png
33.9103457	-117.9866994	#d8dce2	16012 Promontory Pl, La Mirada, CA 90638, USA	4800.0	555447.0	115.72	2000	https://portal.assessor.lacounty.gov/parceldetail/8037042017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/16012_Promontory_Pl,_La_Mirada,_CA_90638,_USA.png
34.1234031	-117.826907	#5875e1	860 Tressy Ave, Glendora, CA 91740, USA	3600.0	557121.0	154.76	2020	https://portal.assessor.lacounty.gov/parceldetail/8654011002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-20/860_Tressy_Ave,_Glendora,_CA_91740,_USA.png
33.9214097	-118.419249	#bbd1f8	416 Virginia St, El Segundo, CA 90245, USA	9382.0	1646586.0	175.5	2005	https://portal.assessor.lacounty.gov/parceldetail/4136013006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-21/416_Virginia_St,_El_Segundo,_CA_90245,_USA.png
34.6813191	-118.1695454	#4b64d5	43941 Generation Ave, Lancaster, CA 93536, USA	3300.0	504900.0	153.0	2022	https://portal.assessor.lacounty.gov/parceldetail/3129029032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-21/43941_Generation_Ave,_Lancaster,_CA_93536,_USA.png
33.8024664	-118.322885	#bbd1f8	2304 246th St, Lomita, CA 90717, USA	3100.0	669873.0	216.09	2005	https://portal.assessor.lacounty.gov/parceldetail/7376010001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-21/2304_246th_St,_Lomita,_CA_90717,_USA.png
34.1735409	-118.6582226	#a1c0ff	5711 Fairhaven Ave, Woodland Hills, CA 91367, USA	6500.0	662189.0	101.88	2009	https://portal.assessor.lacounty.gov/parceldetail/2046001002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-21/5711_Fairhaven_Ave,_Woodland_Hills,_CA_91367,_USA.png
33.9027065	-118.0581044	#6485ec	14039 Greenstone Ave, Norwalk, CA 90650, USA	3250.0	562131.0	172.96	2018	https://portal.assessor.lacounty.gov/parceldetail/8046006063	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-21/14039_Greenstone_Ave,_Norwalk,_CA_90650,_USA.png
34.1421803	-118.0655817	#f1ccb8	1117 Encanto Dr, Arcadia, CA 91007, USA	17500.0	1334155.0	76.24	1994	https://portal.assessor.lacounty.gov/parceldetail/5776005018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/1117_Encanto_Dr,_Arcadia,_CA_91007,_USA.png
34.1221538	-118.6539616	#516ddb	3008 Mountain Park Dr, Calabasas, CA 91302, USA	25000.0	3225239.0	129.01	2021	https://portal.assessor.lacounty.gov/parceldetail/4455054008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/3008_Mountain_Park_Dr,_Calabasas,_CA_91302,_USA.png
33.7828497	-118.355075	#c12b30	26543 Academy Dr, Palos Verdes Peninsula, CA 90274, USA	6575.0	220626.0	33.56	1975	https://portal.assessor.lacounty.gov/parceldetail/7575005021	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/26543_Academy_Dr,_Palos_Verdes_Peninsula,_CA_90274,_USA.png
34.4623637	-118.5233915	#b5cdfa	28431 Hidden Hills Dr, Santa Clarita, CA 91390, USA	5550.0	1172400.0	211.24	2006	https://portal.assessor.lacounty.gov/parceldetail/3244153027	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/28431_Hidden_Hills_Dr,_Santa_Clarita,_CA_91390,_USA.png
34.3962733	-118.4128873	#799cf8	26862 Sand Canyon Rd, Santa Clarita, CA 91387, USA	12000.0	1212933.0	101.08	2015	https://portal.assessor.lacounty.gov/parceldetail/2841019051	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/26862_Sand_Canyon_Rd,_Santa_Clarita,_CA_91387,_USA.png
34.4417478	-118.5324425	#f3c7b1	22577 Chaparro Dr, Santa Clarita, CA 91350, USA	5500.0	421394.0	76.62	1993	https://portal.assessor.lacounty.gov/parceldetail/2807018022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/22577_Chaparro_Dr,_Santa_Clarita,_CA_91350,_USA.png
34.4060882	-118.5424473	#516ddb	25730 Lupita Dr, Santa Clarita, CA 91355, USA	3600.0	650250.0	180.62	2021	https://portal.assessor.lacounty.gov/parceldetail/2860019021	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/25730_Lupita_Dr,_Santa_Clarita,_CA_91355,_USA.png
34.4359931	-118.5282239	#5875e1	22219 Barbacoa Dr, Santa Clarita, CA 91350, USA	3795.0	620193.0	163.42	2020	https://portal.assessor.lacounty.gov/parceldetail/2808008020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-23/22219_Barbacoa_Dr,_Santa_Clarita,_CA_91350,_USA.png
33.890076	-118.3931015	#516ddb	1612 Magnolia Ave, Manhattan Beach, CA 90266, USA	5200.0	1649034.0	317.12	2021	https://portal.assessor.lacounty.gov/parceldetail/4166025019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-24/1612_Magnolia_Ave,_Manhattan_Beach,_CA_90266,_USA.png
33.8943057	-118.00169	#9abbff	15002 Ocaso Ave, La Mirada, CA 90638, USA	3200.0	440433.0	137.64	2010	https://portal.assessor.lacounty.gov/parceldetail/8064047044	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-24/15002_Ocaso_Ave,_La_Mirada,_CA_90638,_USA.png
33.956619	-118.1395376	#455cce	7509 Irwingrove Dr, Downey, CA 90241, USA	3750.0	387762.0	103.4	2023	https://portal.assessor.lacounty.gov/parceldetail/6249001012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-24/7509_Irwingrove_Dr,_Downey,_CA_90241,_USA.png
34.7002914	-118.1884889	#516ddb	44963 32nd St W, Lancaster, CA 93536, USA	3200.0	510836.0	159.64	2021	https://portal.assessor.lacounty.gov/parceldetail/3153093032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-24/44963_32nd_St_W,_Lancaster,_CA_93536,_USA.png
34.0327004	-117.9431378	#799cf8	777 Larimore Ave, La Puente, CA 91744, USA	3400.0	421631.0	124.01	2015	https://portal.assessor.lacounty.gov/parceldetail/8250004022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-25/777_Larimore_Ave,_La_Puente,_CA_91744,_USA.png
33.9397797	-118.0647814	#86a9fc	12591 Juniper Terrace, Santa Fe Springs, CA 90670, USA	5100.0	688700.0	135.04	2013	https://portal.assessor.lacounty.gov/parceldetail/8009004120	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-25/12591_Juniper_Terrace,_Santa_Fe_Springs,_CA_90670,_USA.png
34.6921592	-118.0833477	#8db0fe	2601 Vía Madalena, Lancaster, CA 93535, USA	3804.0	118303.0	31.1	2012	https://portal.assessor.lacounty.gov/parceldetail/3150052010	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-25/2601_Vía_Madalena,_Lancaster,_CA_93535,_USA.png
33.9048616	-118.3300924	#4b64d5	13924 Lemoli Ave a, Hawthorne, CA 90250, USA	3800.0	790500.0	208.03	2022	https://portal.assessor.lacounty.gov/parceldetail/4052024085	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-25/13924_Lemoli_Ave_a,_Hawthorne,_CA_90250,_USA.png
33.8940872	-118.0840868	#a1c0ff	15024 Alburtis Ave, Norwalk, CA 90650, USA	2400.0	315613.0	131.51	2009	https://portal.assessor.lacounty.gov/parceldetail/8079002018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-26/15024_Alburtis_Ave,_Norwalk,_CA_90650,_USA.png
34.0880502	-117.8296088	#7295f4	1215 Cll Bandera, San Dimas, CA 91773, USA	3000.0	656522.0	218.84	2016	https://portal.assessor.lacounty.gov/parceldetail/8395029044	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-26/1215_Cll_Bandera,_San_Dimas,_CA_91773,_USA.png
34.1715639	-118.0428172	#455cce	616 Holly Trail Path, Sierra Madre, CA 91024, USA	3650.0	562903.0	154.22	2023	https://portal.assessor.lacounty.gov/parceldetail/5764019005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-26/616_Holly_Trail_Path,_Sierra_Madre,_CA_91024,_USA.png
34.6860385	-118.1735673	#86a9fc	2331 W Ave J4 #4, Lancaster, CA 93536, USA	3465.0	186998.0	53.97	2013	https://portal.assessor.lacounty.gov/parceldetail/3124020056	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-26/2331_W_Ave_J4_#4,_Lancaster,_CA_93536,_USA.png
34.0851433	-117.7256312	#cdd9ec	576 Geneva Ave, Claremont, CA 91711, USA	3500.0	252839.0	72.24	2002	https://portal.assessor.lacounty.gov/parceldetail/8316010009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-27/576_Geneva_Ave,_Claremont,_CA_91711,_USA.png
33.7594898	-118.3900232	#c12b30	21 Cresta Verde Dr, Rolling Hills Estates, CA 90274, USA	3800.0	89959.0	23.67	1975	https://portal.assessor.lacounty.gov/parceldetail/7585017124	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-27/21_Cresta_Verde_Dr,_Rolling_Hills_Estates,_CA_90274,_USA.png
34.1007577	-117.8059777	#b5cdfa	550 Pistol Creek Ct, San Dimas, CA 91773, USA	2700.0	522763.0	193.62	2006	https://portal.assessor.lacounty.gov/parceldetail/8382023035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-27/550_Pistol_Creek_Ct,_San_Dimas,_CA_91773,_USA.png
34.0029696	-118.4863708	#ead4c8	152 Wadsworth Ave, Santa Monica, CA 90405, USA	16000.0	845063.0	52.82	1996	https://portal.assessor.lacounty.gov/parceldetail/4288017005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-27/152_Wadsworth_Ave,_Santa_Monica,_CA_90405,_USA.png
34.5969244	-118.1862953	#6485ec	3140 Crowne Dr, Palmdale, CA 93551, USA	2000.0	323714.0	161.86	2018	https://portal.assessor.lacounty.gov/parceldetail/3003057014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-28/3140_Crowne_Dr,_Palmdale,_CA_93551,_USA.png
34.1507037	-117.9442819	#5e7de7	2759 Starpine Dr, Duarte, CA 91010, USA	7000.0	1045394.0	149.34	2019	https://portal.assessor.lacounty.gov/parceldetail/8602029022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-28/2759_Starpine_Dr,_Duarte,_CA_91010,_USA.png
34.14325	-118.6409086	#799cf8	23483 Park Colombo, Calabasas, CA 91302, USA	29950.0	4568078.0	152.52	2015	https://portal.assessor.lacounty.gov/parceldetail/2069066043	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-28/23483_Park_Colombo,_Calabasas,_CA_91302,_USA.png
34.1505085	-118.767511	#e46e56	5428 Meadow Vista Way, Agoura Hills, CA 91301, USA	4300.0	259731.0	60.4	1981	https://portal.assessor.lacounty.gov/parceldetail/2053019013	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-28/5428_Meadow_Vista_Way,_Agoura_Hills,_CA_91301,_USA.png
33.7933665	-118.1953342	#5e7de7	1995 Cedar Ave, Long Beach, CA 90806, USA	1800.0	509294.0	282.94	2019	https://portal.assessor.lacounty.gov/parceldetail/7209026002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-11-28/1995_Cedar_Ave,_Long_Beach,_CA_90806,_USA.png
33.9005823	-118.3978532	#e9785d	3516 Elm Ave, Manhattan Beach, CA 90266, USA	7500.0	408225.0	54.43	1982	https://portal.assessor.lacounty.gov/parceldetail/4173007010	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/3516_Elm_Ave,_Manhattan_Beach,_CA_90266,_USA.png
34.1721512	-118.3285839	#799cf8	500 N Lamer St, Burbank, CA 91506, USA	6200.0	895257.0	144.4	2015	https://portal.assessor.lacounty.gov/parceldetail/2447012046	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/500_N_Lamer_St,_Burbank,_CA_91506,_USA.png
33.8930161	-118.1500512	#cf453c	15365 Naranja Ave, Paramount, CA 90723, USA	2095.0	41160.0	19.65	1977	https://portal.assessor.lacounty.gov/parceldetail/6268012009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/15365_Naranja_Ave,_Paramount,_CA_90723,_USA.png
34.389921	-118.560002	#bbd1f8	24241 Lema Dr, Santa Clarita, CA 91355, USA	3150.0	495704.0	157.37	2005	https://portal.assessor.lacounty.gov/parceldetail/2851009026	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/24241_Lema_Dr,_Santa_Clarita,_CA_91355,_USA.png
34.3754327	-118.560398	#5e7de7	25158 Markel Dr, Santa Clarita, CA 91321, USA	3600.0	458844.0	127.46	2019	https://portal.assessor.lacounty.gov/parceldetail/2825017009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/25158_Markel_Dr,_Santa_Clarita,_CA_91321,_USA.png
33.9118955	-118.3209975	#4b64d5	13216 Arcturus Ave, Gardena, CA 90249, USA	4000.0	704820.0	176.2	2022	https://portal.assessor.lacounty.gov/parceldetail/4060019030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2023-12-03/13216_Arcturus_Ave,_Gardena,_CA_90249,_USA.png
